rate_time,open,high,low,close,volume,readable_date
1766026800,1.17387000,1.17427000,1.17368000,1.17410000,2998.00000000,2025-12-18 03:00:00
1763038800,1.16064000,1.16231000,1.16058000,1.16229000,6362.00000000,2025-11-13 13:00:00
1763042400,1.16229000,1.16250000,1.16118000,1.16206000,7041.00000000,2025-11-13 14:00:00
1763046000,1.16207000,1.16312000,1.16171000,1.16280000,9310.00000000,2025-11-13 15:00:00
1763049600,1.16280000,1.16431000,1.16232000,1.16392000,9376.00000000,2025-11-13 16:00:00
1763053200,1.16392000,1.16490000,1.16366000,1.16490000,8493.00000000,2025-11-13 17:00:00
1763056800,1.16488000,1.16561000,1.16461000,1.16513000,6777.00000000,2025-11-13 18:00:00
1763060400,1.16513000,1.16519000,1.16367000,1.16382000,6432.00000000,2025-11-13 19:00:00
1763064000,1.16383000,1.16413000,1.16352000,1.16357000,4696.00000000,2025-11-13 20:00:00
1763067600,1.16357000,1.16394000,1.16327000,1.16331000,3503.00000000,2025-11-13 21:00:00
1763071200,1.16330000,1.16379000,1.16309000,1.16343000,1884.00000000,2025-11-13 22:00:00
1763074800,1.16362000,1.16389000,1.16343000,1.16360000,1039.00000000,2025-11-13 23:00:00
1763078400,1.16336000,1.16339000,1.16235000,1.16303000,2105.00000000,2025-11-14 00:00:00
1763035200,1.16159000,1.16205000,1.16047000,1.16063000,5743.00000000,2025-11-13 12:00:00
1767880800,1.16734000,1.16779000,1.16584000,1.16629000,6386.00000000,2026-01-08 14:00:00
1767884400,1.16627000,1.16666000,1.16563000,1.16646000,7304.00000000,2026-01-08 15:00:00
1767888000,1.16646000,1.16739000,1.16608000,1.16665000,7138.00000000,2026-01-08 16:00:00
1767891600,1.16665000,1.16676000,1.16526000,1.16546000,5835.00000000,2026-01-08 17:00:00
1767895200,1.16547000,1.16557000,1.16438000,1.16508000,4989.00000000,2026-01-08 18:00:00
1767898800,1.16507000,1.16534000,1.16448000,1.16452000,3684.00000000,2026-01-08 19:00:00
1767902400,1.16452000,1.16507000,1.16427000,1.16501000,3622.00000000,2026-01-08 20:00:00
1767906000,1.16501000,1.16547000,1.16499000,1.16513000,3501.00000000,2026-01-08 21:00:00
1767909600,1.16513000,1.16628000,1.16507000,1.16587000,2461.00000000,2026-01-08 22:00:00
1767913200,1.16574000,1.16599000,1.16568000,1.16589000,568.00000000,2026-01-08 23:00:00
1767916800,1.16588000,1.16623000,1.16565000,1.16582000,932.00000000,2026-01-09 00:00:00
1767920400,1.16582000,1.16582000,1.16536000,1.16537000,1950.00000000,2026-01-09 01:00:00
1767924000,1.16538000,1.16573000,1.16484000,1.16492000,3773.00000000,2026-01-09 02:00:00
1767927600,1.16493000,1.16548000,1.16461000,1.16544000,3170.00000000,2026-01-09 03:00:00
1767931200,1.16544000,1.16593000,1.16538000,1.16563000,2998.00000000,2026-01-09 04:00:00
1767934800,1.16562000,1.16571000,1.16520000,1.16544000,2229.00000000,2026-01-09 05:00:00
1767938400,1.16543000,1.16563000,1.16501000,1.16512000,2344.00000000,2026-01-09 06:00:00
1767942000,1.16512000,1.16529000,1.16484000,1.16491000,3361.00000000,2026-01-09 07:00:00
1767945600,1.16490000,1.16509000,1.16401000,1.16508000,4306.00000000,2026-01-09 08:00:00
1767949200,1.16508000,1.16531000,1.16412000,1.16489000,5431.00000000,2026-01-09 09:00:00
1767952800,1.16490000,1.16503000,1.16423000,1.16425000,3798.00000000,2026-01-09 10:00:00
1767956400,1.16425000,1.16468000,1.16370000,1.16468000,3683.00000000,2026-01-09 11:00:00
1767960000,1.16467000,1.16471000,1.16417000,1.16461000,3207.00000000,2026-01-09 12:00:00
1767963600,1.16461000,1.16463000,1.16398000,1.16415000,4359.00000000,2026-01-09 13:00:00
1767967200,1.16415000,1.16609000,1.16256000,1.16452000,12967.00000000,2026-01-09 14:00:00
1767970800,1.16453000,1.16526000,1.16300000,1.16366000,12664.00000000,2026-01-09 15:00:00
1767974400,1.16367000,1.16410000,1.16182000,1.16407000,11340.00000000,2026-01-09 16:00:00
1768172400,1.16329000,1.16350000,1.16316000,1.16332000,724.00000000,2026-01-11 23:00:00
1761325200,1.16260000,1.16356000,1.16215000,1.16255000,8821.00000000,2025-10-24 17:00:00
1767844800,1.16804000,1.16829000,1.16790000,1.16800000,2572.00000000,2026-01-08 04:00:00
1767848400,1.16801000,1.16813000,1.16780000,1.16804000,1934.00000000,2026-01-08 05:00:00
1767852000,1.16803000,1.16830000,1.16775000,1.16825000,2713.00000000,2026-01-08 06:00:00
1767855600,1.16825000,1.16830000,1.16749000,1.16816000,4176.00000000,2026-01-08 07:00:00
1767859200,1.16816000,1.16830000,1.16771000,1.16779000,4459.00000000,2026-01-08 08:00:00
1767862800,1.16779000,1.16790000,1.16690000,1.16715000,5536.00000000,2026-01-08 09:00:00
1767873600,1.16799000,1.16803000,1.16753000,1.16776000,3499.00000000,2026-01-08 12:00:00
1763082000,1.16303000,1.16338000,1.16270000,1.16329000,4864.00000000,2025-11-14 01:00:00
1763085600,1.16329000,1.16392000,1.16301000,1.16334000,5172.00000000,2025-11-14 02:00:00
1763089200,1.16332000,1.16375000,1.16298000,1.16359000,3990.00000000,2025-11-14 03:00:00
1763092800,1.16359000,1.16449000,1.16355000,1.16383000,3151.00000000,2025-11-14 04:00:00
1763096400,1.16384000,1.16430000,1.16378000,1.16420000,3257.00000000,2025-11-14 05:00:00
1763100000,1.16420000,1.16484000,1.16394000,1.16479000,3271.00000000,2025-11-14 06:00:00
1763103600,1.16478000,1.16487000,1.16334000,1.16378000,4772.00000000,2025-11-14 07:00:00
1763107200,1.16378000,1.16465000,1.16319000,1.16330000,7183.00000000,2025-11-14 08:00:00
1763110800,1.16330000,1.16371000,1.16205000,1.16296000,11314.00000000,2025-11-14 09:00:00
1763114400,1.16295000,1.16313000,1.16204000,1.16221000,6547.00000000,2025-11-14 10:00:00
1763118000,1.16217000,1.16219000,1.16125000,1.16137000,5719.00000000,2025-11-14 11:00:00
1763121600,1.16137000,1.16200000,1.16088000,1.16196000,5831.00000000,2025-11-14 12:00:00
1763125200,1.16197000,1.16529000,1.16168000,1.16526000,9243.00000000,2025-11-14 13:00:00
1763128800,1.16527000,1.16538000,1.16338000,1.16377000,11005.00000000,2025-11-14 14:00:00
1763132400,1.16379000,1.16385000,1.16212000,1.16235000,11446.00000000,2025-11-14 15:00:00
1763136000,1.16235000,1.16257000,1.16062000,1.16132000,10473.00000000,2025-11-14 16:00:00
1763139600,1.16132000,1.16227000,1.16100000,1.16169000,7730.00000000,2025-11-14 17:00:00
1763143200,1.16169000,1.16182000,1.16079000,1.16142000,5865.00000000,2025-11-14 18:00:00
1763146800,1.16142000,1.16181000,1.16099000,1.16163000,4797.00000000,2025-11-14 19:00:00
1763150400,1.16164000,1.16202000,1.16159000,1.16179000,4507.00000000,2025-11-14 20:00:00
1763154000,1.16179000,1.16232000,1.16169000,1.16206000,2845.00000000,2025-11-14 21:00:00
1763157600,1.16206000,1.16237000,1.16173000,1.16218000,2378.00000000,2025-11-14 22:00:00
1763334000,1.16218000,1.16243000,1.16189000,1.16229000,1067.00000000,2025-11-16 23:00:00
1763337600,1.16202000,1.16246000,1.16115000,1.16147000,1876.00000000,2025-11-17 00:00:00
1763341200,1.16147000,1.16149000,1.16052000,1.16066000,4309.00000000,2025-11-17 01:00:00
1763344800,1.16065000,1.16101000,1.16054000,1.16066000,3795.00000000,2025-11-17 02:00:00
1763348400,1.16066000,1.16067000,1.16016000,1.16022000,2846.00000000,2025-11-17 03:00:00
1763352000,1.16022000,1.16022000,1.15963000,1.15988000,2555.00000000,2025-11-17 04:00:00
1763355600,1.15987000,1.16034000,1.15976000,1.16028000,1782.00000000,2025-11-17 05:00:00
1763359200,1.16028000,1.16052000,1.15992000,1.16004000,2465.00000000,2025-11-17 06:00:00
1763362800,1.16005000,1.16087000,1.15952000,1.16076000,3746.00000000,2025-11-17 07:00:00
1763366400,1.16075000,1.16150000,1.16067000,1.16133000,4849.00000000,2025-11-17 08:00:00
1763370000,1.16133000,1.16150000,1.15992000,1.16033000,6102.00000000,2025-11-17 09:00:00
1763373600,1.16032000,1.16048000,1.15970000,1.16015000,5561.00000000,2025-11-17 10:00:00
1763377200,1.16015000,1.16083000,1.15961000,1.15967000,5114.00000000,2025-11-17 11:00:00
1763380800,1.15967000,1.16031000,1.15950000,1.16012000,4505.00000000,2025-11-17 12:00:00
1763384400,1.16012000,1.16047000,1.15958000,1.15989000,4614.00000000,2025-11-17 13:00:00
1763388000,1.15989000,1.15998000,1.15886000,1.15913000,6820.00000000,2025-11-17 14:00:00
1763391600,1.15913000,1.15958000,1.15832000,1.15858000,7546.00000000,2025-11-17 15:00:00
1763395200,1.15858000,1.15983000,1.15820000,1.15977000,8345.00000000,2025-11-17 16:00:00
1763398800,1.15977000,1.16020000,1.15938000,1.15974000,5266.00000000,2025-11-17 17:00:00
1763402400,1.15974000,1.15993000,1.15913000,1.15938000,3971.00000000,2025-11-17 18:00:00
1763406000,1.15938000,1.15947000,1.15881000,1.15911000,4125.00000000,2025-11-17 19:00:00
1760626800,1.16608000,1.16644000,1.16502000,1.16575000,11840.00000000,2025-10-16 15:00:00
1760630400,1.16575000,1.16781000,1.16537000,1.16771000,11281.00000000,2025-10-16 16:00:00
1760634000,1.16771000,1.16782000,1.16612000,1.16646000,9721.00000000,2025-10-16 17:00:00
1760637600,1.16646000,1.16791000,1.16643000,1.16771000,12545.00000000,2025-10-16 18:00:00
1760641200,1.16771000,1.16938000,1.16769000,1.16884000,11309.00000000,2025-10-16 19:00:00
1760644800,1.16884000,1.16935000,1.16804000,1.16894000,8497.00000000,2025-10-16 20:00:00
1760648400,1.16896000,1.16944000,1.16872000,1.16889000,6516.00000000,2025-10-16 21:00:00
1760652000,1.16889000,1.16915000,1.16849000,1.16875000,2766.00000000,2025-10-16 22:00:00
1760655600,1.16859000,1.16912000,1.16859000,1.16887000,726.00000000,2025-10-16 23:00:00
1760662800,1.16947000,1.16998000,1.16934000,1.16992000,2866.00000000,2025-10-17 01:00:00
1760666400,1.16993000,1.17114000,1.16953000,1.17069000,4831.00000000,2025-10-17 02:00:00
1760670000,1.17067000,1.17099000,1.16999000,1.17009000,7569.00000000,2025-10-17 03:00:00
1760673600,1.17010000,1.17116000,1.16953000,1.17052000,4956.00000000,2025-10-17 04:00:00
1760677200,1.17053000,1.17124000,1.17046000,1.17094000,4074.00000000,2025-10-17 05:00:00
1760439600,1.15594000,1.15633000,1.15518000,1.15552000,4327.00000000,2025-10-14 11:00:00
1760443200,1.15550000,1.15595000,1.15513000,1.15536000,4016.00000000,2025-10-14 12:00:00
1760446800,1.15536000,1.15585000,1.15464000,1.15522000,4214.00000000,2025-10-14 13:00:00
1760450400,1.15524000,1.15652000,1.15481000,1.15556000,5074.00000000,2025-10-14 14:00:00
1760454000,1.15556000,1.15832000,1.15545000,1.15742000,6308.00000000,2025-10-14 15:00:00
1760457600,1.15741000,1.15974000,1.15691000,1.15943000,12227.00000000,2025-10-14 16:00:00
1760461200,1.15943000,1.16084000,1.15866000,1.16073000,11701.00000000,2025-10-14 17:00:00
1760464800,1.16073000,1.16151000,1.16011000,1.16094000,10553.00000000,2025-10-14 18:00:00
1760468400,1.16090000,1.16123000,1.16018000,1.16096000,6313.00000000,2025-10-14 19:00:00
1760472000,1.16096000,1.16120000,1.16036000,1.16052000,5373.00000000,2025-10-14 20:00:00
1760475600,1.16052000,1.16114000,1.16044000,1.16057000,6786.00000000,2025-10-14 21:00:00
1760601600,1.16602000,1.16681000,1.16521000,1.16539000,8706.00000000,2025-10-16 08:00:00
1760605200,1.16539000,1.16569000,1.16433000,1.16521000,10431.00000000,2025-10-16 09:00:00
1760612400,1.16590000,1.16640000,1.16524000,1.16583000,6565.00000000,2025-10-16 11:00:00
1760616000,1.16583000,1.16631000,1.16530000,1.16555000,6625.00000000,2025-10-16 12:00:00
1760619600,1.16559000,1.16565000,1.16464000,1.16541000,7488.00000000,2025-10-16 13:00:00
1760623200,1.16541000,1.16618000,1.16491000,1.16608000,8889.00000000,2025-10-16 14:00:00
1762196400,1.15273000,1.15311000,1.15206000,1.15233000,4370.00000000,2025-11-03 19:00:00
1762200000,1.15232000,1.15251000,1.15166000,1.15196000,4803.00000000,2025-11-03 20:00:00
1762203600,1.15195000,1.15233000,1.15180000,1.15196000,3257.00000000,2025-11-03 21:00:00
1762207200,1.15195000,1.15204000,1.15162000,1.15191000,1323.00000000,2025-11-03 22:00:00
1762210800,1.15191000,1.15211000,1.15191000,1.15207000,571.00000000,2025-11-03 23:00:00
1762214400,1.15205000,1.15209000,1.15185000,1.15185000,1949.00000000,2025-11-04 00:00:00
1762218000,1.15184000,1.15185000,1.15057000,1.15084000,3738.00000000,2025-11-04 01:00:00
1762221600,1.15085000,1.15102000,1.14983000,1.15102000,4213.00000000,2025-11-04 02:00:00
1762225200,1.15101000,1.15112000,1.15052000,1.15111000,2908.00000000,2025-11-04 03:00:00
1762228800,1.15111000,1.15178000,1.15106000,1.15135000,3085.00000000,2025-11-04 04:00:00
1762232400,1.15135000,1.15176000,1.15094000,1.15096000,2329.00000000,2025-11-04 05:00:00
1762236000,1.15096000,1.15142000,1.15076000,1.15126000,3570.00000000,2025-11-04 06:00:00
1762239600,1.15127000,1.15267000,1.15117000,1.15234000,4584.00000000,2025-11-04 07:00:00
1762243200,1.15234000,1.15337000,1.15227000,1.15272000,6553.00000000,2025-11-04 08:00:00
1762246800,1.15271000,1.15289000,1.15135000,1.15139000,8094.00000000,2025-11-04 09:00:00
1762250400,1.15139000,1.15172000,1.15001000,1.15011000,7232.00000000,2025-11-04 10:00:00
1762254000,1.15011000,1.15100000,1.14990000,1.15040000,5720.00000000,2025-11-04 11:00:00
1762257600,1.15039000,1.15058000,1.14894000,1.14901000,5327.00000000,2025-11-04 12:00:00
1762261200,1.14902000,1.14932000,1.14771000,1.14895000,7083.00000000,2025-11-04 13:00:00
1762264800,1.14893000,1.14970000,1.14884000,1.14923000,6580.00000000,2025-11-04 14:00:00
1762268400,1.14921000,1.14949000,1.14732000,1.14812000,8616.00000000,2025-11-04 15:00:00
1762272000,1.14812000,1.14930000,1.14746000,1.14917000,9027.00000000,2025-11-04 16:00:00
1762275600,1.14916000,1.14967000,1.14876000,1.14898000,7236.00000000,2025-11-04 17:00:00
1762279200,1.14898000,1.14903000,1.14836000,1.14840000,4122.00000000,2025-11-04 18:00:00
1762282800,1.14840000,1.14867000,1.14811000,1.14841000,4419.00000000,2025-11-04 19:00:00
1762286400,1.14841000,1.14873000,1.14788000,1.14792000,4039.00000000,2025-11-04 20:00:00
1762290000,1.14792000,1.14835000,1.14751000,1.14799000,3297.00000000,2025-11-04 21:00:00
1762293600,1.14799000,1.14830000,1.14792000,1.14826000,1905.00000000,2025-11-04 22:00:00
1762297200,1.14832000,1.14856000,1.14810000,1.14839000,1098.00000000,2025-11-04 23:00:00
1762300800,1.14836000,1.14859000,1.14827000,1.14853000,1019.00000000,2025-11-05 00:00:00
1762304400,1.14850000,1.14856000,1.14807000,1.14840000,4085.00000000,2025-11-05 01:00:00
1762308000,1.14840000,1.14982000,1.14797000,1.14894000,6515.00000000,2025-11-05 02:00:00
1762311600,1.14897000,1.14923000,1.14851000,1.14886000,3742.00000000,2025-11-05 03:00:00
1762315200,1.14885000,1.14925000,1.14859000,1.14888000,3601.00000000,2025-11-05 04:00:00
1762318800,1.14888000,1.14919000,1.14877000,1.14909000,1960.00000000,2025-11-05 05:00:00
1762322400,1.14909000,1.14944000,1.14895000,1.14919000,2437.00000000,2025-11-05 06:00:00
1762326000,1.14919000,1.14943000,1.14871000,1.14882000,3166.00000000,2025-11-05 07:00:00
1762333200,1.14871000,1.14955000,1.14859000,1.14890000,6266.00000000,2025-11-05 09:00:00
1762336800,1.14890000,1.14927000,1.14815000,1.14846000,5390.00000000,2025-11-05 10:00:00
1762340400,1.14846000,1.14852000,1.14761000,1.14834000,5005.00000000,2025-11-05 11:00:00
1762344000,1.14835000,1.14893000,1.14790000,1.14882000,3971.00000000,2025-11-05 12:00:00
1762347600,1.14882000,1.14927000,1.14871000,1.14911000,5297.00000000,2025-11-05 13:00:00
1762351200,1.14910000,1.14936000,1.14729000,1.14735000,8105.00000000,2025-11-05 14:00:00
1762354800,1.14736000,1.14933000,1.14688000,1.14875000,8307.00000000,2025-11-05 15:00:00
1762444800,1.15205000,1.15428000,1.15191000,1.15395000,10937.00000000,2025-11-06 16:00:00
1762448400,1.15396000,1.15418000,1.15315000,1.15380000,8231.00000000,2025-11-06 17:00:00
1762452000,1.15379000,1.15429000,1.15299000,1.15409000,7195.00000000,2025-11-06 18:00:00
1762455600,1.15408000,1.15502000,1.15393000,1.15473000,5421.00000000,2025-11-06 19:00:00
1762459200,1.15472000,1.15523000,1.15420000,1.15444000,4840.00000000,2025-11-06 20:00:00
1762462800,1.15445000,1.15492000,1.15429000,1.15477000,3493.00000000,2025-11-06 21:00:00
1762466400,1.15478000,1.15492000,1.15448000,1.15475000,2225.00000000,2025-11-06 22:00:00
1762470000,1.15449000,1.15492000,1.15432000,1.15459000,4396.00000000,2025-11-06 23:00:00
1762473600,1.15493000,1.15515000,1.15472000,1.15486000,1326.00000000,2025-11-07 00:00:00
1762477200,1.15488000,1.15491000,1.15378000,1.15395000,3513.00000000,2025-11-07 01:00:00
1762480800,1.15395000,1.15415000,1.15363000,1.15380000,4907.00000000,2025-11-07 02:00:00
1762484400,1.15381000,1.15431000,1.15381000,1.15400000,2787.00000000,2025-11-07 03:00:00
1762488000,1.15404000,1.15410000,1.15351000,1.15381000,2676.00000000,2025-11-07 04:00:00
1762491600,1.15381000,1.15382000,1.15325000,1.15367000,2196.00000000,2025-11-07 05:00:00
1762495200,1.15367000,1.15386000,1.15325000,1.15340000,2383.00000000,2025-11-07 06:00:00
1762498800,1.15346000,1.15359000,1.15297000,1.15309000,3246.00000000,2025-11-07 07:00:00
1762365600,1.14841000,1.14860000,1.14764000,1.14805000,5008.00000000,2025-11-05 18:00:00
1762369200,1.14805000,1.14839000,1.14789000,1.14817000,3626.00000000,2025-11-05 19:00:00
1762372800,1.14817000,1.14877000,1.14805000,1.14861000,2782.00000000,2025-11-05 20:00:00
1762376400,1.14861000,1.14919000,1.14861000,1.14884000,2842.00000000,2025-11-05 21:00:00
1762380000,1.14884000,1.14943000,1.14875000,1.14930000,1898.00000000,2025-11-05 22:00:00
1762383600,1.14916000,1.14933000,1.14907000,1.14924000,932.00000000,2025-11-05 23:00:00
1762408800,1.15070000,1.15110000,1.15037000,1.15102000,2436.00000000,2025-11-06 06:00:00
1762412400,1.15097000,1.15138000,1.15055000,1.15072000,3180.00000000,2025-11-06 07:00:00
1762416000,1.15073000,1.15135000,1.15068000,1.15084000,5034.00000000,2025-11-06 08:00:00
1762419600,1.15084000,1.15235000,1.15059000,1.15213000,6874.00000000,2025-11-06 09:00:00
1762423200,1.15213000,1.15238000,1.15112000,1.15137000,5050.00000000,2025-11-06 10:00:00
1762426800,1.15138000,1.15175000,1.15103000,1.15105000,3848.00000000,2025-11-06 11:00:00
1762430400,1.15105000,1.15211000,1.15103000,1.15204000,3964.00000000,2025-11-06 12:00:00
1762434000,1.15203000,1.15329000,1.15144000,1.15309000,7246.00000000,2025-11-06 13:00:00
1762437600,1.15309000,1.15442000,1.15291000,1.15356000,7973.00000000,2025-11-06 14:00:00
1762441200,1.15356000,1.15376000,1.15201000,1.15205000,8623.00000000,2025-11-06 15:00:00
1763730000,1.15059000,1.15260000,1.14966000,1.15247000,11603.00000000,2025-11-21 13:00:00
1763733600,1.15245000,1.15270000,1.15156000,1.15209000,7763.00000000,2025-11-21 14:00:00
1763737200,1.15208000,1.15236000,1.15055000,1.15140000,10326.00000000,2025-11-21 15:00:00
1763740800,1.15139000,1.15235000,1.14991000,1.15030000,12277.00000000,2025-11-21 16:00:00
1763744400,1.15030000,1.15054000,1.14912000,1.15050000,8673.00000000,2025-11-21 17:00:00
1763748000,1.15050000,1.15129000,1.15006000,1.15074000,7313.00000000,2025-11-21 18:00:00
1763751600,1.15073000,1.15084000,1.15021000,1.15042000,5651.00000000,2025-11-21 19:00:00
1763755200,1.15042000,1.15178000,1.15042000,1.15134000,4972.00000000,2025-11-21 20:00:00
1763758800,1.15133000,1.15181000,1.15092000,1.15175000,3927.00000000,2025-11-21 21:00:00
1763762400,1.15175000,1.15210000,1.15127000,1.15130000,2074.00000000,2025-11-21 22:00:00
1763938800,1.15193000,1.15196000,1.15102000,1.15141000,798.00000000,2025-11-23 23:00:00
1763942400,1.15136000,1.15148000,1.15061000,1.15075000,2049.00000000,2025-11-24 00:00:00
1763946000,1.15074000,1.15084000,1.15020000,1.15070000,2212.00000000,2025-11-24 01:00:00
1763949600,1.15070000,1.15131000,1.15050000,1.15106000,3185.00000000,2025-11-24 02:00:00
1763953200,1.15106000,1.15183000,1.15104000,1.15160000,3388.00000000,2025-11-24 03:00:00
1763956800,1.15160000,1.15191000,1.15134000,1.15163000,2743.00000000,2025-11-24 04:00:00
1763960400,1.15163000,1.15218000,1.15157000,1.15208000,2113.00000000,2025-11-24 05:00:00
1763964000,1.15208000,1.15285000,1.15207000,1.15226000,3423.00000000,2025-11-24 06:00:00
1763967600,1.15225000,1.15271000,1.15202000,1.15208000,3144.00000000,2025-11-24 07:00:00
1763971200,1.15208000,1.15226000,1.15111000,1.15120000,5193.00000000,2025-11-24 08:00:00
1763676000,1.15262000,1.15289000,1.15240000,1.15285000,2045.00000000,2025-11-20 22:00:00
1763679600,1.15274000,1.15311000,1.15260000,1.15292000,1826.00000000,2025-11-20 23:00:00
1763683200,1.15283000,1.15348000,1.15236000,1.15337000,2039.00000000,2025-11-21 00:00:00
1763686800,1.15338000,1.15360000,1.15283000,1.15353000,3972.00000000,2025-11-21 01:00:00
1763690400,1.15352000,1.15385000,1.15324000,1.15325000,5233.00000000,2025-11-21 02:00:00
1763694000,1.15325000,1.15391000,1.15324000,1.15358000,3821.00000000,2025-11-21 03:00:00
1763697600,1.15358000,1.15379000,1.15336000,1.15365000,3055.00000000,2025-11-21 04:00:00
1763701200,1.15365000,1.15423000,1.15361000,1.15387000,3064.00000000,2025-11-21 05:00:00
1763704800,1.15388000,1.15419000,1.15346000,1.15353000,2892.00000000,2025-11-21 06:00:00
1763715600,1.15415000,1.15525000,1.15342000,1.15410000,9623.00000000,2025-11-21 09:00:00
1763719200,1.15411000,1.15429000,1.15250000,1.15253000,7477.00000000,2025-11-21 10:00:00
1763722800,1.15253000,1.15270000,1.15125000,1.15200000,7921.00000000,2025-11-21 11:00:00
1763726400,1.15201000,1.15229000,1.15045000,1.15059000,5924.00000000,2025-11-21 12:00:00
1709535600,1.08434000,1.08469000,1.08421000,1.08460000,1380.00000000,2024-03-04 07:00:00
1770318000,1.18009000,1.18029000,1.17922000,1.17935000,4916.00000000,2026-02-05 19:00:00
1768467600,1.16289000,1.16355000,1.16270000,1.16309000,4847.00000000,2026-01-15 09:00:00
1768471200,1.16309000,1.16400000,1.16304000,1.16359000,5555.00000000,2026-01-15 10:00:00
1768474800,1.16359000,1.16411000,1.16329000,1.16358000,4120.00000000,2026-01-15 11:00:00
1768478400,1.16358000,1.16381000,1.16302000,1.16309000,3937.00000000,2026-01-15 12:00:00
1768482000,1.16309000,1.16351000,1.16204000,1.16229000,3886.00000000,2026-01-15 13:00:00
1768485600,1.16228000,1.16252000,1.15988000,1.16014000,8500.00000000,2026-01-15 14:00:00
1768489200,1.16016000,1.16111000,1.15932000,1.16012000,8857.00000000,2026-01-15 15:00:00
1768492800,1.16012000,1.16096000,1.15972000,1.16025000,7820.00000000,2026-01-15 16:00:00
1768496400,1.16025000,1.16112000,1.15984000,1.16048000,5932.00000000,2026-01-15 17:00:00
1768543200,1.16111000,1.16113000,1.16060000,1.16068000,2646.00000000,2026-01-16 06:00:00
1768554000,1.16123000,1.16148000,1.16085000,1.16094000,5220.00000000,2026-01-16 09:00:00
1768557600,1.16094000,1.16153000,1.16081000,1.16084000,3868.00000000,2026-01-16 10:00:00
1768561200,1.16084000,1.16177000,1.16082000,1.16131000,3935.00000000,2026-01-16 11:00:00
1768564800,1.16132000,1.16236000,1.16129000,1.16192000,4099.00000000,2026-01-16 12:00:00
1768568400,1.16192000,1.16223000,1.16136000,1.16192000,4395.00000000,2026-01-16 13:00:00
1711371600,1.08272000,1.08331000,1.08270000,1.08297000,2355.00000000,2024-03-25 13:00:00
1768377600,1.16492000,1.16520000,1.16446000,1.16462000,3517.00000000,2026-01-14 08:00:00
1768381200,1.16463000,1.16505000,1.16411000,1.16476000,6030.00000000,2026-01-14 09:00:00
1768384800,1.16475000,1.16539000,1.16460000,1.16518000,4387.00000000,2026-01-14 10:00:00
1768388400,1.16518000,1.16579000,1.16469000,1.16551000,4698.00000000,2026-01-14 11:00:00
1768392000,1.16551000,1.16551000,1.16438000,1.16470000,3984.00000000,2026-01-14 12:00:00
1768410000,1.16600000,1.16617000,1.16526000,1.16547000,6331.00000000,2026-01-14 17:00:00
1768413600,1.16547000,1.16558000,1.16456000,1.16468000,4905.00000000,2026-01-14 18:00:00
1768417200,1.16468000,1.16479000,1.16380000,1.16380000,4273.00000000,2026-01-14 19:00:00
1768420800,1.16380000,1.16394000,1.16354000,1.16363000,3238.00000000,2026-01-14 20:00:00
1768424400,1.16363000,1.16474000,1.16363000,1.16433000,4586.00000000,2026-01-14 21:00:00
1768442400,1.16378000,1.16419000,1.16333000,1.16387000,5028.00000000,2026-01-15 02:00:00
1768446000,1.16382000,1.16409000,1.16363000,1.16403000,2674.00000000,2026-01-15 03:00:00
1768449600,1.16403000,1.16416000,1.16369000,1.16389000,2422.00000000,2026-01-15 04:00:00
1768453200,1.16389000,1.16395000,1.16343000,1.16347000,1879.00000000,2026-01-15 05:00:00
1768456800,1.16346000,1.16380000,1.16336000,1.16352000,2367.00000000,2026-01-15 06:00:00
1768460400,1.16352000,1.16385000,1.16301000,1.16332000,3498.00000000,2026-01-15 07:00:00
1768464000,1.16332000,1.16367000,1.16260000,1.16289000,4997.00000000,2026-01-15 08:00:00
1767351600,1.17215000,1.17237000,1.17132000,1.17211000,4469.00000000,2026-01-02 11:00:00
1767355200,1.17211000,1.17226000,1.17153000,1.17220000,3675.00000000,2026-01-02 12:00:00
1767358800,1.17220000,1.17273000,1.17207000,1.17238000,3619.00000000,2026-01-02 13:00:00
1767362400,1.17239000,1.17291000,1.17183000,1.17216000,6341.00000000,2026-01-02 14:00:00
1767366000,1.17216000,1.17308000,1.17158000,1.17286000,6507.00000000,2026-01-02 15:00:00
1767369600,1.17285000,1.17522000,1.17283000,1.17507000,8226.00000000,2026-01-02 16:00:00
1767373200,1.17508000,1.17545000,1.17341000,1.17375000,6451.00000000,2026-01-02 17:00:00
1767376800,1.17375000,1.17377000,1.17286000,1.17308000,4566.00000000,2026-01-02 18:00:00
1767380400,1.17308000,1.17314000,1.17154000,1.17192000,4496.00000000,2026-01-02 19:00:00
1767384000,1.17191000,1.17244000,1.17143000,1.17233000,4216.00000000,2026-01-02 20:00:00
1767387600,1.17233000,1.17238000,1.17153000,1.17178000,3194.00000000,2026-01-02 21:00:00
1760688000,1.17232000,1.17267000,1.17084000,1.17107000,11253.00000000,2025-10-17 08:00:00
1760691600,1.17107000,1.17151000,1.16935000,1.17118000,15628.00000000,2025-10-17 09:00:00
1760695200,1.17118000,1.17163000,1.16917000,1.16973000,11393.00000000,2025-10-17 10:00:00
1760698800,1.16974000,1.17077000,1.16965000,1.17013000,5575.00000000,2025-10-17 11:00:00
1760702400,1.17011000,1.17028000,1.16874000,1.16896000,5865.00000000,2025-10-17 12:00:00
1760706000,1.16897000,1.16971000,1.16804000,1.16851000,9579.00000000,2025-10-17 13:00:00
