id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,stoch_k,stoch_d,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
814674,GBPUSD,H3,2018-08-29 06:00:00+00,1.28692000,1.28731000,1.28442000,1.28506000,18455.00000000,1.28734600,1.28672840,1.29068675,1.28762525,1.28693495,1.28545213,45.23407168,7.37327189,24.90109194,0.00246816,1.29180046,1.28734600,1.28289154,0.00069030,0.00100390,-0.00031360,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814675,GBPUSD,H3,2018-08-29 09:00:00+00,1.28505000,1.28873000,1.28499000,1.28855000,25252.00000000,1.28753950,1.28683700,1.29052760,1.28723059,1.28679607,1.28543676,54.27439389,47.58064516,29.73641207,0.00249829,1.29184774,1.28753950,1.28323126,0.00043453,0.00089003,-0.00045550,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814676,GBPUSD,H3,2018-08-29 12:00:00+00,1.28854000,1.29012000,1.28675000,1.28725000,24912.00000000,1.28762700,1.28694460,1.29036335,1.28743358,1.28692599,1.28555884,50.90365558,32.60368664,29.18586790,0.00258699,1.29183593,1.28762700,1.28341807,0.00050759,0.00081354,-0.00030595,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814677,GBPUSD,H3,2018-08-29 15:00:00+00,1.28725000,1.30135000,1.28631000,1.30023000,83632.00000000,1.28835650,1.28729080,1.29026755,1.28740534,1.28694999,1.28562516,70.56220191,93.38452451,57.85628544,0.00264292,1.29518028,1.28835650,1.28153272,0.00045535,0.00074190,-0.00028655,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814678,GBPUSD,H3,2018-08-29 18:00:00+00,1.30023000,1.30223000,1.29728000,1.30198000,32112.00000000,1.28928900,1.28761960,1.29018355,1.28937836,1.28793369,1.28619790,72.17958848,98.59629422,74.86150179,0.00352842,1.29795806,1.28928900,1.28061994,0.00144467,0.00088245,0.00056222,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814679,GBPUSD,H3,2018-08-29 21:00:00+00,1.30199000,1.30316000,1.30177000,1.30289000,61347.00000000,1.29022000,1.28787540,1.29011860,1.29131708,1.28897416,1.28681681,73.01001123,98.55923159,96.84668344,0.00362996,1.30040061,1.29022000,1.28003939,0.00234292,0.00117454,0.00116838,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814680,GBPUSD,H3,2018-08-30 00:00:00+00,1.30289000,1.30378000,1.30207000,1.30303000,10143.00000000,1.29098100,1.28813320,1.29007480,1.29309753,1.29000496,1.28744713,73.14283238,96.12603306,97.76051962,0.00346997,1.30251295,1.29098100,1.27944905,0.00309256,0.00155814,0.00153442,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814681,GBPUSD,H3,2018-08-30 03:00:00+00,1.30303000,1.30374000,1.30214000,1.30322000,12613.00000000,1.29169650,1.28839200,1.29003625,1.29462560,1.29096978,1.28805822,73.33462087,97.10743802,97.26423422,0.00334425,1.30434715,1.29169650,1.27904585,0.00365582,0.00197768,0.00167814,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814682,GBPUSD,H3,2018-08-30 06:00:00+00,1.30321000,1.30381000,1.30122000,1.30292000,17300.00000000,1.29238300,1.28863640,1.28999795,1.29594781,1.29187720,1.28865280,72.45482489,95.41000516,96.21449208,0.00321966,1.30587710,1.29238300,1.27888890,0.00407061,0.00239627,0.00167434,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814683,GBPUSD,H3,2018-08-30 09:00:00+00,1.30288000,1.30423000,1.29881000,1.30160000,29881.00000000,1.29299800,1.28886980,1.28995505,1.29702046,1.29269519,1.28921230,68.55751151,86.72387683,93.08044000,0.00317469,1.30698612,1.29299800,1.27900988,0.00432527,0.00278207,0.00154320,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814684,GBPUSD,H3,2018-08-30 12:00:00+00,1.30161000,1.30293000,1.30023000,1.30170000,26824.00000000,1.29362500,1.28912000,1.28991010,1.29772500,1.29335480,1.28969809,68.69489166,87.22867239,89.78751812,0.00333507,1.30798793,1.29362500,1.27926207,0.00437020,0.00309970,0.00127050,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814685,GBPUSD,H3,2018-08-30 15:00:00+00,1.30170000,1.30234000,1.29840000,1.29951000,46568.00000000,1.29422850,1.28925140,1.28986055,1.29833654,1.29397297,1.29016876,62.27738622,76.17364967,83.37539963,0.00328971,1.30851531,1.29422850,1.27994169,0.00436357,0.00335247,0.00101110,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814686,GBPUSD,H3,2018-08-30 18:00:00+00,1.29951000,1.30154000,1.29891000,1.30132000,29334.00000000,1.29487500,1.28946200,1.28982515,1.29851707,1.29438312,1.29053508,65.17322393,85.31044927,82.90425711,0.00333616,1.30921659,1.29487500,1.28053341,0.00413396,0.00350877,0.00062519,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814687,GBPUSD,H3,2018-08-30 21:00:00+00,1.30131000,1.30181000,1.30043000,1.30108000,27835.00000000,1.29540900,1.28965940,1.28977900,1.29894829,1.29489696,1.29095802,64.46654171,84.09893993,81.86101296,0.00328572,1.30983938,1.29540900,1.28097862,0.00405133,0.00361728,0.00043405,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814688,GBPUSD,H3,2018-08-31 00:00:00+00,1.30109000,1.30151000,1.30042000,1.30141000,12217.00000000,1.29584550,1.28986140,1.28972795,1.29927625,1.29535496,1.29135496,65.02805766,85.34303534,84.91747485,0.00314959,1.31044641,1.29584550,1.28124459,0.00392128,0.00367808,0.00024320,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
797941,GBPUSD,H3,2010-10-13 00:00:00+00,1.58095000,1.58128000,1.57734000,1.58025000,4203.00000000,1.58845200,1.58809640,1.57017975,1.58470224,1.58691837,1.58658607,36.50748083,23.20736434,23.49806202,0.00441129,1.59972717,1.58845200,1.57717683,-0.00221613,-0.00079635,-0.00141978,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
797942,GBPUSD,H3,2010-10-13 03:00:00+00,1.58026000,1.58278000,1.58018000,1.58258000,3446.00000000,1.58784100,1.58810340,1.57034660,1.58401728,1.58642442,1.58633760,42.32134168,37.04474506,28.96646541,0.00437763,1.59899774,1.58784100,1.57668426,-0.00240714,-0.00111851,-0.00128863,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
797943,GBPUSD,H3,2010-10-13 06:00:00+00,1.58261000,1.58776000,1.58258000,1.58768000,7363.00000000,1.58745000,1.58824640,1.57055310,1.58379616,1.58613965,1.58619024,52.56082690,68.80630631,43.01947190,0.00425066,1.59803935,1.58745000,1.57686065,-0.00234349,-0.00136351,-0.00097998,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
797944,GBPUSD,H3,2010-10-13 09:00:00+00,1.58766000,1.58872000,1.58399000,1.58479000,7672.00000000,1.58697450,1.58828320,1.57074120,1.58439367,1.58625375,1.58624866,47.42316139,57.73514851,54.52873329,0.00431704,1.59713622,1.58697450,1.57681278,-0.00186007,-0.00146282,-0.00039725,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
797945,GBPUSD,H3,2010-10-13 12:00:00+00,1.58481000,1.58557000,1.58050000,1.58124000,7788.00000000,1.58630650,1.58819740,1.57091725,1.58445464,1.58614532,1.58619146,41.99318827,35.76732673,54.10292718,0.00434654,1.59612602,1.58630650,1.57648698,-0.00169068,-0.00150839,-0.00018229,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
797946,GBPUSD,H3,2010-10-13 15:00:00+00,1.58122000,1.58898000,1.58098000,1.58760000,8614.00000000,1.58600650,1.58821220,1.57112595,1.58396008,1.58578196,1.58599729,52.48897551,75.12376238,56.20874587,0.00439821,1.59526709,1.58600650,1.57674591,-0.00182188,-0.00157109,-0.00025079,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
797947,GBPUSD,H3,2010-10-13 18:00:00+00,1.58757000,1.59073000,1.58659000,1.58896000,5474.00000000,1.58579450,1.58824460,1.57136510,1.58452007,1.58591663,1.58606014,54.38947422,83.53960396,64.81023102,0.00465548,1.59456799,1.58579450,1.57702101,-0.00139656,-0.00153618,0.00013962,2026-02-06 13:10:43.636974+00,2026-02-08 12:01:15.842097+00,,,,
814689,GBPUSD,H3,2018-08-31 03:00:00+00,1.30142000,1.30242000,1.30025000,1.30067000,14991.00000000,1.29646450,1.29009340,1.28967545,1.29960452,1.29580348,1.29174927,62.63770002,80.13392857,83.19196795,0.00300248,1.31077855,1.29646450,1.28215045,0.00380103,0.00370267,0.00009836,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814690,GBPUSD,H3,2018-08-31 06:00:00+00,1.30067000,1.30245000,1.30048000,1.30125000,15433.00000000,1.29719400,1.29038180,1.28962730,1.29976844,1.29616397,1.29209911,63.76206296,83.37053571,82.94916654,0.00294302,1.31090961,1.29719400,1.28347839,0.00360447,0.00368303,-0.00007856,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814691,GBPUSD,H3,2018-08-31 09:00:00+00,1.30124000,1.30279000,1.29920000,1.30074000,30851.00000000,1.29787650,1.29065000,1.28957655,1.29999637,1.29654071,1.29245796,61.99537805,49.78417266,71.09621232,0.00287352,1.31085153,1.29787650,1.28490147,0.00345566,0.00363756,-0.00018190,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814692,GBPUSD,H3,2018-08-31 12:00:00+00,1.30075000,1.30099000,1.29653000,1.29713000,40211.00000000,1.29842300,1.29087180,1.28950760,1.30011077,1.29685177,1.29278275,51.18458330,7.79220779,46.98230539,0.00292469,1.31025516,1.29842300,1.28659084,0.00325901,0.00356185,-0.00030284,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814693,GBPUSD,H3,2018-08-31 15:00:00+00,1.29711000,1.30063000,1.29572000,1.29628000,61771.00000000,1.29889100,1.29105740,1.28943785,1.29965219,1.29687238,1.29295323,49.01716418,6.58049354,21.38562466,0.00303436,1.30954833,1.29889100,1.28823367,0.00277982,0.00340544,-0.00062562,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814694,GBPUSD,H3,2018-08-31 18:00:00+00,1.29627000,1.29677000,1.29437000,1.29554000,26973.00000000,1.29941500,1.29131240,1.28936015,1.29913340,1.29682850,1.29308369,47.14544395,11.86612576,8.74627570,0.00316833,1.30815954,1.29941500,1.29067046,0.00230490,0.00318533,-0.00088043,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
814695,GBPUSD,H3,2018-08-31 21:00:00+00,1.29554000,1.29644000,1.29550000,1.29633000,8884.00000000,1.29980400,1.29161260,1.28928110,1.29858057,1.29673305,1.29318002,49.36822144,19.87829615,12.77497181,0.00311345,1.30716304,1.29980400,1.29244496,0.00184751,0.00291777,-0.00107026,2026-02-06 13:11:05.778358+00,2026-02-08 12:11:31.536944+00,,,,
651059,GBPUSD,H2,2016-04-22 02:00:00+00,1.43222000,1.43463000,1.43216000,1.43462000,5715.00000000,1.43461750,1.43195460,1.42322685,1.43366439,1.43381094,1.43154161,52.09947969,33.64153627,20.83926031,0.00304254,1.43909976,1.43461750,1.43013524,-0.00014656,0.00055070,-0.00069726,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651060,GBPUSD,H2,2016-04-22 04:00:00+00,1.43460000,1.43549000,1.43386000,1.43421000,5281.00000000,1.43443600,1.43228140,1.42321370,1.43381140,1.43387087,1.43166234,51.01444521,30.72546230,27.00331911,0.00300164,1.43866863,1.43443600,1.43020337,-0.00005947,0.00042867,-0.00048814,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651061,GBPUSD,H2,2016-04-22 06:00:00+00,1.43420000,1.43657000,1.43356000,1.43579000,7966.00000000,1.43426750,1.43264920,1.42320380,1.43387273,1.43389599,1.43176224,54.91147806,41.96301565,35.44333807,0.00290367,1.43796953,1.43426750,1.43056547,-0.00002327,0.00033828,-0.00036155,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651062,GBPUSD,H2,2016-04-22 08:00:00+00,1.43579000,1.43678000,1.43183000,1.43388000,17930.00000000,1.43409650,1.43299060,1.42318375,1.43416769,1.43403629,1.43192020,49.75811308,28.37837838,33.68895211,0.00291126,1.43752854,1.43409650,1.43066446,0.00013140,0.00029690,-0.00016550,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651063,GBPUSD,H2,2016-04-22 10:00:00+00,1.43388000,1.43635000,1.43215000,1.43470000,17131.00000000,1.43396800,1.43335800,1.42317170,1.43412343,1.43402471,1.43199705,51.84746728,34.21052632,34.85064011,0.00305689,1.43709393,1.43396800,1.43084207,0.00009872,0.00025726,-0.00015854,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651064,GBPUSD,H2,2016-04-22 12:00:00+00,1.43472000,1.44030000,1.43459000,1.43844000,16952.00000000,1.43423350,1.43376660,1.42318820,1.43421213,1.43407473,1.43210305,60.01491849,60.81081081,41.13323850,0.00313854,1.43788710,1.43423350,1.43057990,0.00013740,0.00023329,-0.00009589,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651065,GBPUSD,H2,2016-04-22 14:00:00+00,1.43844000,1.44161000,1.43674000,1.44082000,22096.00000000,1.43461050,1.43420340,1.42322380,1.43486258,1.43439809,1.43235156,64.17879330,75.29597474,56.77243729,0.00332221,1.43922297,1.43461050,1.42999803,0.00046449,0.00027953,0.00018496,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651066,GBPUSD,H2,2016-04-22 16:00:00+00,1.44080000,1.44512000,1.43713000,1.43870000,22004.00000000,1.43486850,1.43462280,1.42324650,1.43577910,1.43487379,1.43268365,58.34993324,53.61271676,63.23983411,0.00343277,1.43978014,1.43486850,1.42995686,0.00090532,0.00040469,0.00050063,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651067,GBPUSD,H2,2016-04-22 18:00:00+00,1.43864000,1.44000000,1.43708000,1.43988000,13630.00000000,1.43520200,1.43500180,1.42327380,1.43622847,1.43515721,1.43291959,60.50031958,62.13872832,63.68247328,0.00375828,1.44050787,1.43520200,1.42989613,0.00107126,0.00053800,0.00053326,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651068,GBPUSD,H2,2016-04-22 20:00:00+00,1.43987000,1.44237000,1.43984000,1.44118000,7807.00000000,1.43554250,1.43527980,1.42329275,1.43679024,1.43550704,1.43319254,62.78024346,71.28279883,62.34474797,0.00369841,1.44143294,1.43554250,1.42965206,0.00128320,0.00068704,0.00059616,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651069,GBPUSD,H2,2016-04-22 22:00:00+00,1.44117000,1.44259000,1.43922000,1.43955000,3476.00000000,1.43580450,1.43551300,1.42329420,1.43746559,1.43592726,1.43350578,58.24098984,59.40233236,64.27461984,0.00361495,1.44191440,1.43580450,1.42969460,0.00153833,0.00085730,0.00068103,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651070,GBPUSD,H2,2016-04-24 22:00:00+00,1.44579000,1.44687000,1.44483000,1.44547000,1014.00000000,1.43641650,1.43587620,1.42334025,1.43778627,1.43619561,1.43374281,67.44699682,90.95022624,73.87845248,0.00359745,1.44370975,1.43641650,1.42912325,0.00159066,0.00100397,0.00058669,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651071,GBPUSD,H2,2016-04-25 00:00:00+00,1.44544000,1.44668000,1.44371000,1.44431000,4105.00000000,1.43684700,1.43621180,1.42337235,1.43896838,1.43688261,1.43420270,64.44882133,83.45184228,77.93480029,0.00386335,1.44489740,1.43684700,1.42879660,0.00208578,0.00122033,0.00086545,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651072,GBPUSD,H2,2016-04-25 02:00:00+00,1.44429000,1.44469000,1.44291000,1.44337000,8234.00000000,1.43706150,1.43651220,1.42340220,1.43979017,1.43743278,1.43459906,62.04204846,76.72872340,83.71026397,0.00379954,1.44555489,1.43706150,1.42856811,0.00235739,0.00144774,0.00090965,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651073,GBPUSD,H2,2016-04-25 04:00:00+00,1.44338000,1.44431000,1.44259000,1.44379000,5775.00000000,1.43756600,1.43678140,1.42343990,1.44034091,1.43787258,1.43494302,62.71207872,79.52127660,79.90061409,0.00365529,1.44639290,1.43756600,1.42873910,0.00246834,0.00165186,0.00081648,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651074,GBPUSD,H2,2016-04-25 06:00:00+00,1.44379000,1.44498000,1.44214000,1.44420000,8129.00000000,1.43809700,1.43703880,1.42347815,1.44087154,1.43831090,1.43528996,63.39142889,82.24734043,79.49911348,0.00351705,1.44717503,1.43809700,1.42901897,0.00256064,0.00183362,0.00072702,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651075,GBPUSD,H2,2016-04-25 08:00:00+00,1.44420000,1.44566000,1.44023000,1.44120000,20034.00000000,1.43853500,1.43723700,1.42350195,1.44138361,1.43874713,1.43563937,55.43318212,62.30053191,74.68971631,0.00346869,1.44731957,1.43853500,1.42975043,0.00263648,0.00199419,0.00064229,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651076,GBPUSD,H2,2016-04-25 10:00:00+00,1.44120000,1.44387000,1.44069000,1.44299000,19284.00000000,1.43904700,1.43748320,1.42354330,1.44135536,1.43892883,1.43585744,58.75995003,73.64130435,72.72972556,0.00360878,1.44761416,1.43904700,1.43047984,0.00242654,0.00208066,0.00034588,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651077,GBPUSD,H2,2016-04-25 12:00:00+00,1.44300000,1.45189000,1.44270000,1.45085000,18336.00000000,1.44000900,1.43780140,1.42363135,1.44160685,1.43922966,1.43613715,69.51937283,93.98843931,76.64342519,0.00357816,1.44930926,1.44000900,1.43070874,0.00237719,0.00213997,0.00023722,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651078,GBPUSD,H2,2016-04-25 14:00:00+00,1.45086000,1.45139000,1.44644000,1.44845000,21045.00000000,1.44082000,1.43802160,1.42370145,1.44302887,1.44009042,1.43671412,64.02646054,77.29372937,81.64115768,0.00397900,1.45009424,1.44082000,1.43154576,0.00293845,0.00229967,0.00063878,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651079,GBPUSD,H2,2016-04-25 16:00:00+00,1.44852000,1.45054000,1.44623000,1.44904000,20229.00000000,1.44154100,1.43817620,1.42378180,1.44386289,1.44070965,1.43717435,64.76354039,80.75624578,84.01280482,0.00404836,1.45101506,1.44154100,1.43206694,0.00315324,0.00247038,0.00068286,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651080,GBPUSD,H2,2016-04-25 18:00:00+00,1.44903000,1.45010000,1.44807000,1.44893000,11712.00000000,1.44227700,1.43836620,1.42386910,1.44465937,1.44132671,1.43763967,64.49819942,80.01350439,79.35449318,0.00406705,1.45164512,1.44227700,1.43290888,0.00333266,0.00264284,0.00068982,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651081,GBPUSD,H2,2016-04-25 20:00:00+00,1.44893000,1.44976000,1.44702000,1.44732000,7500.00000000,1.44285350,1.43851980,1.42395310,1.44531639,1.44188992,1.43808243,60.58563694,63.93054459,74.90009825,0.00392154,1.45196956,1.44285350,1.43373744,0.00342647,0.00279957,0.00062690,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651082,GBPUSD,H2,2016-04-25 22:00:00+00,1.44732000,1.44863000,1.44731000,1.44808000,3633.00000000,1.44356350,1.43868700,1.42409650,1.44562464,1.44229215,1.43844469,61.76473572,69.92896606,71.29100501,0.00383715,1.45195663,1.44356350,1.43517037,0.00333249,0.00290615,0.00042634,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651083,GBPUSD,H2,2016-04-26 00:00:00+00,1.44808000,1.44913000,1.44785000,1.44857000,5457.00000000,1.44425700,1.43887160,1.42423835,1.44600238,1.44272088,1.43882254,62.54276961,71.52658662,68.46203243,0.00365735,1.45186105,1.44425700,1.43665295,0.00328151,0.00298122,0.00030029,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651084,GBPUSD,H2,2016-04-26 02:00:00+00,1.44857000,1.45084000,1.44852000,1.45036000,8221.00000000,1.44485300,1.43910780,1.42438670,1.44639740,1.44315415,1.43920479,65.31907195,86.87821612,76.11125627,0.00348754,1.45240830,1.44485300,1.43729770,0.00324326,0.00303363,0.00020963,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651085,GBPUSD,H2,2016-04-26 04:00:00+00,1.45036000,1.45063000,1.44856000,1.44896000,7354.00000000,1.44526000,1.43931660,1.42451920,1.44700703,1.44368791,1.43964225,61.48084531,74.87135506,77.75871927,0.00340415,1.45277933,1.44526000,1.43774067,0.00331912,0.00309073,0.00022839,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651086,GBPUSD,H2,2016-04-26 06:00:00+00,1.44895000,1.45020000,1.44846000,1.44913000,6536.00000000,1.44578150,1.43955780,1.42465210,1.44730749,1.44407844,1.44000766,61.77457544,76.32933105,79.35963408,0.00330885,1.45284133,1.44578150,1.43872167,0.00322905,0.00311839,0.00011066,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651087,GBPUSD,H2,2016-04-26 08:00:00+00,1.44914000,1.45457000,1.44843000,1.45382000,18225.00000000,1.44647850,1.43991940,1.42481230,1.44758788,1.44445263,1.44036539,68.83522092,94.76987448,81.99018686,0.00319679,1.45381716,1.44647850,1.43913984,0.00313525,0.00312176,0.00000000,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651088,GBPUSD,H2,2016-04-26 10:00:00+00,1.45381000,1.45780000,1.45258000,1.45574000,20018.00000000,1.44720650,1.44028880,1.42497900,1.44854666,1.44514651,1.44089303,71.18198395,88.27546955,86.45822502,0.00340702,1.45516113,1.44720650,1.43925187,0.00340016,0.00317744,0.00022272,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651089,GBPUSD,H2,2016-04-26 12:00:00+00,1.45574000,1.45673000,1.45442000,1.45452000,17106.00000000,1.44795500,1.44057200,1.42513370,1.44965333,1.44593121,1.44147526,67.69381540,80.82992402,87.95842268,0.00353652,1.45570150,1.44795500,1.44020850,0.00372212,0.00328638,0.00043574,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
770435,GBPUSD,H8,2020-04-29 08:00:00+00,1.24814000,1.24815000,1.23874000,1.24467000,17847.00000000,1.23760400,1.24364120,1.25719830,1.24162527,1.24084478,1.23993264,55.02042958,68.16734879,69.66803092,0.00609999,1.24873557,1.23760400,1.22647243,0.00078049,-0.00063357,0.00141406,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
770436,GBPUSD,H8,2020-04-29 16:00:00+00,1.24464000,1.24829000,1.24086000,1.24716000,15424.00000000,1.23831800,1.24391060,1.25685755,1.24209369,1.24112813,1.24011842,57.96547132,79.49067758,77.12596635,0.00633642,1.24996587,1.23831800,1.22667013,0.00096556,-0.00031374,0.00127930,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
770437,GBPUSD,H8,2020-04-30 00:00:00+00,1.24715000,1.24805000,1.24257000,1.24777000,9553.00000000,1.23924200,1.24408400,1.25658325,1.24287312,1.24157494,1.24039456,58.67924346,82.26466576,76.64089738,0.00641453,1.25081027,1.23924200,1.22767373,0.00129819,0.00000865,0.00128954,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
770438,GBPUSD,H8,2020-04-30 08:00:00+00,1.24780000,1.25270000,1.24395000,1.25024000,19345.00000000,1.24027650,1.24430320,1.25633730,1.24362649,1.24203383,1.24068380,61.52796724,89.31364031,83.68966122,0.00634778,1.25189323,1.24027650,1.22865977,0.00159266,0.00032545,0.00126721,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
770439,GBPUSD,H8,2020-04-30 16:00:00+00,1.25025000,1.26409000,1.24993000,1.25943000,18086.00000000,1.24163000,1.24476080,1.25613735,1.24464395,1.24264169,1.24105855,69.85515525,85.57275542,85.71702050,0.00651936,1.25535799,1.24163000,1.22790201,0.00200226,0.00066081,0.00134145,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
770440,GBPUSD,H8,2020-05-01 00:00:00+00,1.25944000,1.25992000,1.25478000,1.25546000,10105.00000000,1.24276650,1.24492560,1.25590425,1.24691873,1.24388527,1.24177900,63.46452155,69.71929825,81.53523133,0.00706512,1.25710884,1.24276650,1.22842416,0.00303346,0.00113534,0.00189812,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
770441,GBPUSD,H8,2020-05-01 08:00:00+00,1.25542000,1.25704000,1.25104000,1.25166000,17340.00000000,1.24355050,1.24505760,1.25564930,1.24823277,1.24474266,1.24231551,57.99540910,56.38596491,70.55933953,0.00692762,1.25803676,1.24355050,1.22906424,0.00349011,0.00160629,0.00188382,2026-02-06 12:41:58.989369+00,2026-02-08 12:11:31.8214+00,,,,
